t,N,Vx,Vy,Vz,Pxx,Pyy,Pzz,Pxy,Pxz,Pyz
1501054083.738320,0.09832374006509781,-1735.375976562500,2128.727783203125,-1714.055786132812,6.039970606996903e-11,7.266594964638884e-11,6.487830411794349e-11,-5.844067092232452e-13,-7.454606051372770e-13,7.754933847858858e-13
1501054083.768320,0.09274216741323471,-2552.483642578125,2092.697509765625,-608.8914794921875,7.033247595433778e-11,6.630473253776969e-11,6.657617512839664e-11,-1.684572728706535e-12,1.995132357934803e-12,-1.217872482549287e-12
1501054083.798320,0.08272644877433777,-2419.075439453125,-1324.410278320312,-864.7999267578125,6.313487926901118e-11,6.231465343731202e-11,6.332251389906673e-11,-2.878510147255597e-13,-3.478403275049974e-13,-2.114187189032612e-13
1501054083.828320,0.08081162720918655,-650.8585815429688,-57.95980834960938,-429.0293579101562,6.043461564519959e-11,5.419032583775518e-11,5.886903464702442e-11,-6.618606352001496e-14,1.753602417355754e-13,-2.725022356202256e-13
1501054083.858320,0.08767499774694443,-849.1051025390625,-1539.578247070312,6.147836685180664,6.669553104243775e-11,6.397406909774972e-11,6.560069848449146e-11,3.194128989081335e-12,-2.526447746755561e-13,9.287653111866856e-13
1501054083.888320,0.08173005282878876,830.5431518554688,1949.449462890625,-976.3359985351562,5.314815601509260e-11,5.945563485987293e-11,6.017195769425498e-11,1.482994825031947e-12,-1.636605781452083e-12,2.461698163022663e-12
1501054083.918320,0.08352614939212799,886.2844238281250,1627.589355468750,-1850.791015625000,5.436808295233853e-11,6.155380372074859e-11,6.177632017045909e-11,-1.235651988715225e-12,1.416317475626261e-12,7.051111539264909e-13
1501054083.948320,0.07897195965051651,-891.8906860351562,1903.854492187500,-103.4666213989258,5.553722065565481e-11,5.852110462889470e-11,5.718522183562058e-11,-1.820225610862924e-12,-3.962858687034387e-13,1.016695001842052e-13
1501054083.978320,0.08467038720846176,-2014.027954101562,919.3626098632812,-72.45878601074219,6.232038496367664e-11,6.227566379246596e-11,6.166925303752180e-11,8.115900529750975e-13,1.387239823881503e-12,-2.311436090272900e-13
1501054084.008320,0.08042020350694656,-1054.563842773438,790.4305419921875,315.9858093261719,5.886491294404550e-11,5.690083126896894e-11,5.472041222920332e-11,-4.853035074497969e-12,9.185493077962237e-13,-3.047574128819952e-12
1501054084.038335,0.08236599713563919,-1302.437377929688,1298.672729492188,986.8969726562500,6.157043624943626e-11,6.131994911839911e-11,6.164312116307968e-11,-2.686956126346507e-12,1.775868081060894e-12,-2.150793106982241e-13
1501054084.068335,0.07691051810979843,-1391.235473632812,462.4227294921875,1785.759643554688,5.247176998457448e-11,5.865052193909648e-11,5.750599302301040e-11,-2.783463780645090e-12,1.290395606123526e-13,-2.978499337360357e-13
1501054084.098335,0.08080061525106430,-963.0250244140625,1792.883666992188,-87.32411956787109,5.658832430421867e-11,5.565025870679641e-11,5.372377195889122e-11,-2.573091262628169e-12,6.253963276067753e-13,-4.838794295802806e-12
1501054084.128335,0.07347881048917770,-898.4080200195312,-115.1062393188477,888.5878906250000,5.462408997347623e-11,5.066378913620717e-11,5.547378181813833e-11,-2.723052902955936e-12,1.518827489992158e-12,4.252065550786749e-13
1501054084.158335,0.07861599326133728,1220.256347656250,-135.0036468505859,1091.568603515625,5.724077462021526e-11,5.931127811109604e-11,6.063746033069251e-11,2.695316571928869e-13,-6.422303552681974e-13,2.590464301399642e-12
1501054084.188335,0.07430807501077652,-817.4122924804688,921.5532836914062,878.3634033203125,5.198367084013888e-11,5.266746413989942e-11,5.412633535817335e-11,-1.954928189815131e-12,-3.228391675085679e-13,-2.838194306312158e-12
1501054084.218335,0.07354787737131119,110.9011383056641,-1195.900024414062,1472.879882812500,5.272406816692055e-11,5.062742586270375e-11,5.480566694915368e-11,-2.620615530135595e-12,2.511270813694566e-13,-1.138763671033882e-12
1501054084.248335,0.07768664509057999,348.0723266601562,1337.225219726562,1591.747558593750,5.771455882652710e-11,5.351135853870481e-11,5.395045868383797e-11,-1.879360165754629e-12,9.491079797085966e-13,-2.578009854203867e-12
1501054084.278335,0.07346294820308685,161.5807037353516,1571.589721679688,729.1431884765625,5.211950662720177e-11,5.171901448774996e-11,5.404618072524237e-11,-2.251195757585478e-12,2.486708538737559e-12,6.821334946546798e-13
1501054084.308335,0.06982785463333130,1214.632080078125,593.7723999023438,1012.311523437500,5.549580239794238e-11,4.782495580113455e-11,5.042744694039314e-11,-3.253233186312210e-12,-2.846012745675967e-14,-1.494976560080519e-12
1501054084.338335,0.07275895774364471,-303.5342102050781,767.6055297851562,993.7227172851562,5.758951995837869e-11,4.882750107015887e-11,5.266458449892930e-11,-1.230839648952431e-12,2.270297665141197e-12,-2.129630429252224e-13
1501054084.368335,0.08247837424278259,-1482.799316406250,288.6632080078125,1163.093627929688,5.457113233520161e-11,5.345224263209047e-11,5.351293713706795e-11,8.472436619465229e-13,6.504077333137348e-13,-4.171795287694069e-13
1501054084.398335,0.06923738121986389,-2054.205078125000,-63.14562988281250,125.1335906982422,4.922507193527714e-11,4.773949638381403e-11,4.705951947570064e-11,-2.321495209609004e-12,-1.886925077992929e-12,3.143275570383075e-13
1501054084.428335,0.07630634307861328,-1568.894653320312,-1054.684082031250,-1233.880249023438,5.381289164274605e-11,4.562045879952237e-11,5.018854082328161e-11,2.110495412872664e-14,1.826787419251241e-12,-5.835181513327847e-14
1501054084.458335,0.07291101664304733,-3133.444091796875,239.7642059326172,-464.9319763183594,5.360624444339379e-11,4.224403465924453e-11,4.529819228049625e-11,-1.970382190741304e-12,-1.093237046029261e-12,-7.060065355143745e-15
1501054084.488335,0.07945773750543594,-4000.382568359375,-9.748487472534180,-1351.407348632812,5.011338219396144e-11,4.958197394322461e-11,5.070247000027450e-11,-7.036320311126776e-13,5.748635074909192e-13,-6.469040255731306e-13
1501054084.518335,0.07027177512645721,-3152.474365234375,2334.264648437500,-626.4876098632812,4.855837953954278e-11,4.514170634517534e-11,4.624368249439570e-11,-1.955334115108509e-12,7.641041120144687e-13,-1.450000059258216e-12
1501054084.548335,0.07595496624708176,-1559.015014648438,630.4052734375000,16.66100120544434,4.440674217232043e-11,4.411820561656121e-11,4.516783475017050e-11,-2.999948163148747e-12,1.044567210506386e-12,-4.666742930677439e-14
1501054084.578335,0.07459426671266556,-1977.077026367188,509.5454406738281,-369.1581115722656,4.900677433306022e-11,4.652478402533688e-11,4.633789879582295e-11,-2.877353086697121e-12,1.194289784255120e-12,-6.984986590866105e-13
1501054084.608335,0.07105068117380142,-1629.554565429688,2437.477783203125,374.1416625976562,4.742525816503473e-11,4.394050401312910e-11,4.823842714163362e-11,-3.065207159272387e-12,2.449362761225427e-12,4.704006823820495e-13
1501054084.638335,0.07281515747308731,-1018.018981933594,-206.3236694335938,-115.2044296264648,5.011708409385918e-11,5.130131042196950e-11,5.028782598670567e-11,-2.079812017052873e-12,9.218308625116856e-13,-2.982654271135865e-13
1501054084.668335,0.06967591494321823,-760.4528808593750,-945.8260498046875,635.5182495117188,4.759244387475547e-11,4.976848100302078e-11,5.072718287091327e-11,-8.801695808823007e-13,2.315611352839142e-13,-2.149032687914776e-12
1501054084.698335,0.07067712396383286,-2856.258300781250,67.13488006591797,-865.4876098632812,5.232076577543765e-11,5.005213951636556e-11,5.061047761434345e-11,1.342835673386056e-12,-3.300510093093983e-13,1.080618667465005e-12
1501054084.728335,0.06415930390357971,537.8170776367188,523.3664550781250,552.3264160156250,4.854434215717518e-11,4.633735062320454e-11,4.827020727571352e-11,2.265459548471752e-13,-4.879367309501559e-13,-9.677085521797579e-13
1501054084.758335,0.06671416759490967,-1529.318969726562,441.9470825195312,47.71285629272461,5.157464386118527e-11,4.649260490485752e-11,4.745265638761431e-11,-3.384989771121338e-13,-1.728184110573461e-12,6.926524241321341e-13
1501054084.788335,0.06511591374874115,-1837.090332031250,2084.131835937500,14.65898799896240,4.549428542222067e-11,4.898072225589800e-11,4.722073426721707e-11,-1.673723334406907e-12,-5.195410074376738e-13,4.819424481890267e-13
1501054084.818335,0.06727284193038940,-1379.864257812500,907.5852050781250,138.1794891357422,4.960694008349087e-11,4.894953886669384e-11,5.004198097569024e-11,-1.201689979078366e-13,3.830479160314530e-14,-1.243443959993498e-13
1501054084.848335,0.07184217125177383,47.74769973754883,1420.109497070312,-608.2765502929688,5.006695752429735e-11,4.552937887813968e-11,4.607293713210225e-11,2.866649409169475e-12,-7.393525895682540e-13,3.666086802623508e-13
1501054084.878335,0.07743524760007858,666.9357299804688,-1626.589599609375,702.4375000000000,4.815394610835355e-11,4.875817458116494e-11,5.035555306065476e-11,-2.557856921062140e-12,-6.678490226119660e-13,-3.035078698782057e-13
1501054084.908335,0.07217369228601456,-1361.564941406250,479.3786315917969,272.2260742187500,4.640724263205165e-11,4.566850717035997e-11,4.809460468768734e-11,-1.811860665841547e-12,2.593977766959799e-12,-2.983303979287727e-13
1501054084.938335,0.07550135254859924,-935.0052490234375,936.5754394531250,399.9983215332031,4.679047774236444e-11,4.699268404961821e-11,4.831638908409097e-11,-3.149081473016735e-12,1.002491817857221e-12,7.752271047323234e-13
1501054084.968335,0.06667483597993851,-909.4020385742188,307.0023193359375,856.6566162109375,4.722384289168602e-11,4.344111528831185e-11,4.618051080429453e-11,-2.375077131494541e-12,1.216534360228005e-12,-7.792305212542261e-13
1501054084.998335,0.07055455446243286,-844.0618896484375,-1406.834228515625,164.1040039062500,4.478693457765637e-11,4.196284986157650e-11,4.643666354220422e-11,-1.831745042105148e-12,1.892292962948905e-12,1.773419498545762e-14
1501054085.028350,0.06314527243375778,-281.2744750976562,-1056.733642578125,610.8340454101562,4.474122808351133e-11,4.486923679825061e-11,4.255409566389368e-11,-3.123852738984301e-12,8.787719358617496e-13,-1.021131421606591e-12
1501054085.058350,0.06980343908071518,-1741.429077148438,31.68280982971191,-616.8442382812500,4.270245615445312e-11,4.873009981642973e-11,4.426733632434399e-11,-3.367948281374211e-12,-1.313429210227438e-13,4.202238058394203e-13
1501054085.088350,0.06954255700111389,-1999.298950195312,2194.447021484375,-701.0515136718750,4.424711291806105e-11,4.025138902741254e-11,4.327232669409931e-11,-8.795989110688129e-13,6.585141503270830e-13,-2.771450332682973e-13
1501054085.118350,0.06665164977312088,-487.3831481933594,-141.1322479248047,-76.61293792724609,4.104320355802216e-11,4.350785356987963e-11,4.078606896662507e-11,4.196474981746356e-13,6.240146745682684e-13,-3.189778085763151e-13
1501054085.148350,0.06471817940473557,-250.8316955566406,1120.593872070312,-1131.736206054688,4.212469609243819e-11,3.869285100654984e-11,4.264466904602138e-11,-1.812484082090726e-13,-1.429886821468530e-14,-8.449986587180658e-13
1501054085.178350,0.06556819379329681,-2585.792236328125,756.7338256835938,-446.7691650390625,4.296007646842348e-11,4.343609499857237e-11,4.172223330711766e-11,-3.641753565375438e-12,5.956934706792538e-13,-8.403126285083662e-13
1501054085.208350,0.06563422083854675,-1788.648681640625,2061.655029296875,924.2156372070312,4.552437940508192e-11,4.466260347668616e-11,4.633759348449118e-11,-1.267889114010823e-12,-4.704199811807197e-13,1.064615518138468e-12
1501054085.238350,0.07471486926078796,-1608.377807617188,466.0465698242188,349.4882202148438,4.628894489933089e-11,4.993046601176054e-11,4.773430262172695e-11,1.842711963920274e-12,-2.346480486043606e-13,1.096974941439122e-12
1501054085.268350,0.06591009348630905,-1083.855346679688,1958.926269531250,-131.9717864990234,4.407894535485291e-11,4.179522353209286e-11,4.443054951730474e-11,1.212664625833970e-12,7.310507451133152e-13,8.744336634988747e-13
1501054085.298350,0.07596505433320999,-1327.648803710938,1205.433349609375,551.3132324218750,4.607989337324092e-11,4.339475306869289e-11,4.482201762523452e-11,1.039849087912381e-12,8.863043220348754e-13,-3.035744941017049e-13
1501054085.328350,0.07367711514234543,-1039.181884765625,443.8855590820312,24.04351997375488,4.569906258966583e-11,4.333585573723653e-11,4.659446439791992e-11,-3.312583497436239e-12,-2.409831232133564e-13,7.711712670353810e-13
1501054085.358350,0.06588148325681686,-3968.931152343750,2495.359619140625,1794.952270507812,4.259748109802786e-11,4.164908001813572e-11,4.397873384909268e-11,-5.647766325792003e-13,-8.852531880286507e-13,-1.497876150370614e-12
1501054085.388350,0.07458238303661346,-4270.901367187500,2004.708374023438,-168.0814208984375,4.842235987179144e-11,4.692539759543202e-11,4.861080982188071e-11,-2.803973199461129e-12,7.932768482897534e-13,5.030236210207262e-13
1501054085.418350,0.06804403662681580,-1855.508300781250,-1068.900756835938,295.6782226562500,4.448044710336774e-11,4.288915750327860e-11,4.533680722507150e-11,-9.871940504641019e-13,1.989138671484869e-12,-6.890762374762993e-13
1501054085.448350,0.07266739010810852,-590.2843627929688,780.1537475585938,31.86717033386230,4.936747538542008e-11,4.226515318284108e-11,4.678666828961120e-11,4.556537439026620e-13,-1.650633297579918e-12,7.203182278078812e-13
1501054085.478350,0.06038822233676910,-2304.012451171875,-142.7358093261719,-865.3575439453125,3.783075935848146e-11,3.938618875487521e-11,3.913808166444710e-11,-3.003578939383966e-12,1.119193279719433e-12,6.126746787855908e-13
1501054085.508350,0.06629099696874619,-1462.823852539062,-1423.016723632812,1334.325927734375,4.242859535930066e-11,4.816380280714405e-11,4.462046357400773e-11,1.334280234042973e-12,-3.033470826960261e-13,-2.371508371623587e-12
1501054085.538350,0.06956677883863449,152.5812225341797,3485.962890625000,-339.0023803710938,4.460823724294904e-11,4.494853794723142e-11,4.577139015027321e-11,-2.146261250321468e-12,-1.853655683808908e-12,9.831173418753392e-13
1501054085.568350,0.06873345375061035,-977.6336059570312,-633.1645507812500,-166.9688873291016,4.780728243836130e-11,4.287578625472577e-11,4.369281672578218e-11,-2.238620963948557e-12,-2.175796706433558e-13,1.743025347536800e-13
1501054085.598350,0.06947803497314453,-1921.507080078125,1521.836181640625,-386.8627014160156,4.961295263505860e-11,4.676512302403957e-11,4.792589242130774e-11,1.870021281921708e-12,-8.082447471718934e-13,1.319853731515663e-12
1501054085.628350,0.07636584341526031,-1518.052734375000,560.8956909179688,-399.0066223144531,4.702433581416088e-11,4.571750616966241e-11,4.929030100742082e-11,-2.967142590654115e-13,2.460596179934549e-12,-1.325172796880691e-14
1501054085.658350,0.06719800829887390,-398.1118469238281,2617.470947265625,-352.8803405761719,4.904469191879812e-11,4.326228611462035e-11,5.025927937718500e-11,1.688238416251708e-12,4.757917150544078e-13,1.270803991551550e-12
1501054085.688350,0.07149477303028107,142.0842285156250,-1454.961547851562,123.5797500610352,4.839566594694311e-11,4.791272240067812e-11,4.910381823375332e-11,1.301716763893457e-12,3.751961848846852e-13,-2.162120715755098e-13
1501054085.718350,0.06864389032125473,-1748.506103515625,1150.923950195312,71.22334289550781,5.029315852667082e-11,4.822982985208668e-11,4.779151380196467e-11,-2.697365985085409e-12,-1.083405825989814e-12,-1.262425277162582e-12
1501054085.748350,0.07618474215269089,-3118.729980468750,1925.977172851562,-570.5437011718750,5.721548929082942e-11,5.006304745758250e-11,5.249263523854353e-11,-6.895244791804700e-12,8.181410735517980e-13,-1.106121596226861e-12
1501054085.778350,0.06821272522211075,-751.5936279296875,993.4688110351562,-690.9959716796875,5.454636048396466e-11,4.856313962076086e-11,5.228972116411157e-11,-1.746738062351205e-12,-8.422136143874936e-13,-9.885697946007688e-13
1501054085.808350,0.08095791190862656,-1290.883300781250,2323.301757812500,-119.5375747680664,5.196894997672175e-11,5.501387193018736e-11,5.374602846108800e-11,-6.381179439018947e-12,-3.532318480683333e-13,-6.331469094671138e-13
1501054085.838350,0.07272291928529739,-1625.944824218750,596.6940917968750,270.6835327148438,5.149275103533135e-11,5.728729990384096e-11,5.611626094359501e-11,-7.565992971025892e-12,-4.366656504700001e-13,-3.659799785275808e-13
1501054085.868350,0.07440637797117233,-1761.428833007812,1274.548583984375,486.4814147949219,5.723916479682956e-11,5.593301169448672e-11,5.507827180450953e-11,-6.776319522866503e-12,2.591373838602140e-13,-5.365917671133758e-13
1501054085.898350,0.07418486475944519,-2191.857177734375,1344.645385742188,-460.4722900390625,5.496483823641540e-11,5.710285022608730e-11,5.335476851997534e-11,-4.231057778442127e-12,5.757773272919986e-13,-2.748756734380353e-12
1501054085.928350,0.07658717781305313,-1709.409667968750,477.7760620117188,136.5765991210938,5.607123793049951e-11,5.969415933781974e-11,5.671120864580992e-11,-1.902405750292546e-12,-1.242247190530454e-12,1.728644571236115e-12
1501054085.958350,0.06834933161735535,376.9672851562500,-1054.962402343750,-466.6098632812500,5.005355852016891e-11,4.916102594454408e-11,5.098793262603429e-11,-2.807048213662733e-12,6.185218353119137e-13,6.743926706138936e-13
